Stock_A,Stock_B,Correlation,Industry_A,Industry_B,Same_Industry
LRCX,MRVL,0.6405855691568988,Semiconductor Equipment & Materials,Semiconductors,False
ADI,CDW,0.6354250983466,Semiconductors,Information Technology Services,False
KHC,PEP,0.6346708221095163,Packaged Foods,Beverages - Non-Alcoholic,False
AMD,LRCX,0.6335608283174311,Semiconductors,Semiconductor Equipment & Materials,False
ASML,NXPI,0.6331816424278274,Semiconductor Equipment & Materials,Semiconductors,False
CDW,NXPI,0.6305231027627644,Information Technology Services,Semiconductors,False
ASML,AVGO,0.6293142778385227,Semiconductor Equipment & Materials,Semiconductors,False
KLAC,MRVL,0.628142929184996,Semiconductor Equipment & Materials,Semiconductors,False
AMD,KLAC,0.6272272329878777,Semiconductors,Semiconductor Equipment & Materials,False
ASML,NVDA,0.6258273001447774,Semiconductor Equipment & Materials,Semiconductors,False
CDW,GFS,0.6258089892186487,Information Technology Services,Semiconductors,False
CDW,QCOM,0.6253355296437054,Information Technology Services,Semiconductors,False
AMAT,NVDA,0.6248341237400193,Semiconductor Equipment & Materials,Semiconductors,False
KHC,MDLZ,0.623954445167028,Packaged Foods,Confectioners,False
AMAT,AVGO,0.623583491972827,Semiconductor Equipment & Materials,Semiconductors,False
ADI,ASML,0.6228695320252687,Semiconductors,Semiconductor Equipment & Materials,False
ASML,QCOM,0.62097653921487,Semiconductor Equipment & Materials,Semiconductors,False
LRCX,ON,0.619850696984748,Semiconductor Equipment & Materials,Semiconductors,False
MDLZ,PEP,0.6196696618938036,Confectioners,Beverages - Non-Alcoholic,False
CTAS,LIN,0.6182530057122652,Specialty Business Services,Specialty Chemicals,False
MAR,PCAR,0.6172819914478993,Lodging,Farm & Heavy Construction Machinery,False
AMAT,MRVL,0.613981490705404,Semiconductor Equipment & Materials,Semiconductors,False
AAPL,NXPI,0.608210229933437,Consumer Electronics,Semiconductors,False
GFS,LRCX,0.6070966716992873,Semiconductors,Semiconductor Equipment & Materials,False
LIN,PAYX,0.6070673412173214,Specialty Chemicals,Software - Application,False
CRWD,NVDA,0.6062428686777921,Software - Infrastructure,Semiconductors,False
CDW,MCHP,0.6058424853303852,Information Technology Services,Semiconductors,False
CDNS,NVDA,0.6056699426616171,Software - Application,Semiconductors,False
ODFL,PCAR,0.605104985356867,Trucking,Farm & Heavy Construction Machinery,False
MAR,SBUX,0.6049000807280525,Lodging,Restaurants,False
ADI,GEHC,0.603784051426702,Semiconductors,Medical Devices,False
MAR,NXPI,0.6037750190544066,Lodging,Semiconductors,False
KLAC,ON,0.6035675930206233,Semiconductor Equipment & Materials,Semiconductors,False
LIN,ROP,0.6034101126881058,Specialty Chemicals,Software - Application,False
CTSH,MAR,0.6022973082819788,Information Technology Services,Lodging,False
AVGO,CEG,0.5981295840713248,Semiconductors,Utilities - Independent Power Producers,False
CEG,NVDA,0.5971693978917779,Utilities - Independent Power Producers,Semiconductors,False
ARM,ASML,0.5962965464398069,Semiconductors,Semiconductor Equipment & Materials,False
AAPL,ADI,0.5959575232395723,Consumer Electronics,Semiconductors,False
CSCO,KLAC,0.5955904215776953,Communication Equipment,Semiconductor Equipment & Materials,False
GFS,KLAC,0.5948965251217354,Semiconductors,Semiconductor Equipment & Materials,False
LRCX,TXN,0.5935204932028708,Semiconductor Equipment & Materials,Semiconductors,False
BKNG,MAR,0.5923760171950658,Travel Services,Lodging,False
ADI,MAR,0.5920209107201935,Semiconductors,Lodging,False
CDNS,CRWD,0.591683960576404,Software - Application,Software - Infrastructure,False
AMAT,MCHP,0.5910089685842639,Semiconductor Equipment & Materials,Semiconductors,False
ABNB,MAR,0.5900362388829573,Travel Services,Lodging,False
ADI,ISRG,0.5886763656560158,Semiconductors,Medical Instruments & Supplies,False
AMZN,MSFT,0.5856194373504354,Internet Retail,Software - Infrastructure,False
CSCO,LRCX,0.5852573747235933,Communication Equipment,Semiconductor Equipment & Materials,False
ASML,MRVL,0.5843366889967465,Semiconductor Equipment & Materials,Semiconductors,False
NXPI,ODFL,0.5841974001148379,Semiconductors,Trucking,False
AMAT,GFS,0.5839980045321319,Semiconductor Equipment & Materials,Semiconductors,False
CTAS,ROP,0.5839832302490013,Specialty Business Services,Software - Application,False
ADI,CSCO,0.5836210889479609,Semiconductors,Communication Equipment,False
PAYX,VRSK,0.582400239325422,Software - Application,Consulting Services,False
NXPI,PCAR,0.5819460180493201,Semiconductors,Farm & Heavy Construction Machinery,False
AMAT,ON,0.5817890909440113,Semiconductor Equipment & Materials,Semiconductors,False
AMAT,AMD,0.5813990723644349,Semiconductor Equipment & Materials,Semiconductors,False
AMZN,MRVL,0.5799292179966924,Internet Retail,Semiconductors,False
ADSK,FTNT,0.5795913892990731,Software - Application,Software - Infrastructure,False
NXPI,PYPL,0.5791128932301133,Semiconductors,Credit Services,False
HON,LIN,0.5787375118922322,Conglomerates,Specialty Chemicals,False
CTAS,VRSK,0.5772547998860613,Specialty Business Services,Consulting Services,False
NVDA,PLTR,0.5754069216417002,Semiconductors,Software - Infrastructure,False
GEHC,QCOM,0.5753448879344814,Medical Devices,Semiconductors,False
CTSH,PCAR,0.5752503406071665,Information Technology Services,Farm & Heavy Construction Machinery,False
CDW,PCAR,0.5749077410171082,Information Technology Services,Farm & Heavy Construction Machinery,False
ABNB,NXPI,0.5748741743212412,Travel Services,Semiconductors,False
GEHC,NXPI,0.574763872489157,Medical Devices,Semiconductors,False
CSX,ODFL,0.5743339355926109,Railroads,Trucking,False
CDNS,KLAC,0.5740835951771321,Software - Application,Semiconductor Equipment & Materials,False
AAPL,MCHP,0.5738841453646841,Consumer Electronics,Semiconductors,False
MAR,ODFL,0.5733956039978475,Lodging,Trucking,False
CTSH,ODFL,0.5732302773415617,Information Technology Services,Trucking,False
CDW,KLAC,0.5730239684431953,Information Technology Services,Semiconductor Equipment & Materials,False
KLAC,TXN,0.572169542921595,Semiconductor Equipment & Materials,Semiconductors,False
AAPL,AMZN,0.5717796301073619,Consumer Electronics,Internet Retail,False
AMZN,NVDA,0.5715220084546022,Internet Retail,Semiconductors,False
ABNB,ADI,0.5712527933042206,Travel Services,Semiconductors,False
LRCX,TSLA,0.5695580505459309,Semiconductor Equipment & Materials,Auto Manufacturers,False
AAPL,QCOM,0.5695077752550045,Consumer Electronics,Semiconductors,False
DASH,META,0.5690581352070184,Internet Retail,Internet Content & Information,False
ASML,MCHP,0.5685862807089209,Semiconductor Equipment & Materials,Semiconductors,False
AMD,ASML,0.5678529499546331,Semiconductors,Semiconductor Equipment & Materials,False
AMZN,TEAM,0.5660191670258313,Internet Retail,Software - Application,False
ARM,CDNS,0.5656813566134143,Semiconductors,Software - Application,False
ADI,BKNG,0.5647583627549818,Semiconductors,Travel Services,False
ASML,ON,0.5643206353524417,Semiconductor Equipment & Materials,Semiconductors,False
ADI,AMZN,0.5640293337690996,Semiconductors,Internet Retail,False
AMAT,CSCO,0.563862815044948,Semiconductor Equipment & Materials,Communication Equipment,False
CEG,MRVL,0.5628521078816182,Utilities - Independent Power Producers,Semiconductors,False
AMZN,MAR,0.5609408040621762,Internet Retail,Lodging,False
FTNT,TEAM,0.5597680750068418,Software - Infrastructure,Software - Application,False
CRWD,KLAC,0.5589172092955007,Software - Infrastructure,Semiconductor Equipment & Materials,False
GEHC,MCHP,0.5585475596337198,Medical Devices,Semiconductors,False
GEHC,PCAR,0.55794498386952,Medical Devices,Farm & Heavy Construction Machinery,False
ASML,GFS,0.5571015177171634,Semiconductor Equipment & Materials,Semiconductors,False
CTSH,GEHC,0.5565503619942885,Information Technology Services,Medical Devices,False
ABNB,FTNT,0.5563964231419746,Travel Services,Software - Infrastructure,False
AMZN,LRCX,0.5558886113495141,Internet Retail,Semiconductor Equipment & Materials,False
GEHC,LRCX,0.555652808084323,Medical Devices,Semiconductor Equipment & Materials,False
AAPL,GFS,0.5555965908416075,Consumer Electronics,Semiconductors,False
MCHP,ODFL,0.5555909183690948,Semiconductors,Trucking,False
CDNS,LRCX,0.5546770966769249,Software - Application,Semiconductor Equipment & Materials,False
GOOGL,LRCX,0.554627620087276,Internet Content & Information,Semiconductor Equipment & Materials,False
ADSK,PANW,0.5545576325702126,Software - Application,Software - Infrastructure,False
ABNB,MCHP,0.5540429157177431,Travel Services,Semiconductors,False
CDW,LRCX,0.5538551504751719,Information Technology Services,Semiconductor Equipment & Materials,False
FAST,LIN,0.5534947518884277,Industrial Distribution,Specialty Chemicals,False
CSCO,NVDA,0.5533935394392597,Communication Equipment,Semiconductors,False
CDW,TXN,0.5530155043949903,Information Technology Services,Semiconductors,False
GOOGL,KLAC,0.5524233829757017,Internet Content & Information,Semiconductor Equipment & Materials,False
CDNS,ZS,0.5519639684188864,Software - Application,Software - Infrastructure,False
KLAC,TSLA,0.551854017115736,Semiconductor Equipment & Materials,Auto Manufacturers,False
ADI,TSLA,0.5514100032518823,Semiconductors,Auto Manufacturers,False
AMZN,KLAC,0.5513387687390341,Internet Retail,Semiconductor Equipment & Materials,False
ISRG,NXPI,0.5508327223545194,Medical Instruments & Supplies,Semiconductors,False
CRWD,DDOG,0.5507650801675305,Software - Infrastructure,Software - Application,False
BKNG,NXPI,0.5497863158423398,Travel Services,Semiconductors,False
ADI,CTSH,0.5496644071369637,Semiconductors,Information Technology Services,False
ABNB,CTSH,0.5489266683970656,Travel Services,Information Technology Services,False
CEG,MU,0.5473199222559282,Utilities - Independent Power Producers,Semiconductors,False
GOOGL,TSLA,0.5471043876390491,Internet Content & Information,Auto Manufacturers,False
GEHC,ODFL,0.546821834395693,Medical Devices,Trucking,False
MAR,MCHP,0.545968967130107,Lodging,Semiconductors,False
CSCO,MU,0.5452956235500729,Communication Equipment,Semiconductors,False
CTSH,NXPI,0.5448905145569755,Information Technology Services,Semiconductors,False
AMZN,MU,0.5447890517881305,Internet Retail,Semiconductors,False
GFS,PCAR,0.5447675640923175,Semiconductors,Farm & Heavy Construction Machinery,False
ARM,TSLA,0.544704706764431,Semiconductors,Auto Manufacturers,False
AMZN,QCOM,0.5446951630945835,Internet Retail,Semiconductors,False
AMZN,NXPI,0.5444061455251412,Internet Retail,Semiconductors,False
ABNB,GFS,0.543746294712457,Travel Services,Semiconductors,False
AMZN,GOOGL,0.5433107476968584,Internet Retail,Internet Content & Information,False
ISRG,QCOM,0.5431288704054202,Medical Instruments & Supplies,Semiconductors,False
CSCO,QCOM,0.5429929564115494,Communication Equipment,Semiconductors,False
AXON,PLTR,0.5429213552406565,Aerospace & Defense,Software - Infrastructure,False
AAPL,ON,0.5427771067263072,Consumer Electronics,Semiconductors,False
AMZN,ARM,0.5423477403319786,Internet Retail,Semiconductors,False
FAST,PCAR,0.5420957732271606,Industrial Distribution,Farm & Heavy Construction Machinery,False
GEHC,MAR,0.540490129277434,Medical Devices,Lodging,False
AMAT,TXN,0.5403393420418491,Semiconductor Equipment & Materials,Semiconductors,False
QCOM,TSLA,0.5403082019047624,Semiconductors,Auto Manufacturers,False
AAPL,BKNG,0.5396479567730978,Consumer Electronics,Travel Services,False
MCHP,PCAR,0.5395497135889891,Semiconductors,Farm & Heavy Construction Machinery,False
ABNB,META,0.5389224687029134,Travel Services,Internet Content & Information,False
CTSH,ROP,0.5388667653139921,Information Technology Services,Software - Application,False
CRWD,LRCX,0.5387373202508865,Software - Infrastructure,Semiconductor Equipment & Materials,False
PLTR,TSLA,0.5384321670148121,Software - Infrastructure,Auto Manufacturers,False
CDNS,MRVL,0.5380516018154626,Software - Application,Semiconductors,False
ADI,PYPL,0.5380105374520843,Semiconductors,Credit Services,False
MAR,TXN,0.5379633237900023,Lodging,Semiconductors,False
CRWD,MU,0.5378628819150496,Software - Infrastructure,Semiconductors,False
ABNB,ADBE,0.5377541749910046,Travel Services,Software - Application,False
META,NVDA,0.5371239887003094,Internet Content & Information,Semiconductors,False
ABNB,CDW,0.5369331117602247,Travel Services,Information Technology Services,False
ADI,PCAR,0.5369078072357092,Semiconductors,Farm & Heavy Construction Machinery,False
CPRT,ROST,0.5366304155393598,Specialty Business Services,Apparel Retail,False
AMAT,CDW,0.5362598561790024,Semiconductor Equipment & Materials,Information Technology Services,False
NVDA,TSLA,0.5361038956584859,Semiconductors,Auto Manufacturers,False
MAR,PYPL,0.5351013302413762,Lodging,Credit Services,False
ADSK,CRWD,0.5350255559412769,Software - Application,Software - Infrastructure,False
AMZN,TSLA,0.5349117084671204,Internet Retail,Auto Manufacturers,False
GFS,ODFL,0.5346996085372103,Semiconductors,Trucking,False
DASH,PLTR,0.5346893889208904,Internet Retail,Software - Infrastructure,False
WDAY,ZS,0.5343806739767237,Software - Application,Software - Infrastructure,False
AAPL,MAR,0.5340472107480465,Consumer Electronics,Lodging,False
MDB,TEAM,0.5339866617493165,Software - Infrastructure,Software - Application,False
ISRG,LRCX,0.5338516358067896,Medical Instruments & Supplies,Semiconductor Equipment & Materials,False
CDNS,QCOM,0.5335879550766589,Software - Application,Semiconductors,False
ADI,HON,0.533490156836165,Semiconductors,Conglomerates,False
MSTR,TSLA,0.5333910216715982,Software - Application,Auto Manufacturers,False
CSX,SBUX,0.5332271604325185,Railroads,Restaurants,False
CEG,KLAC,0.5329484072179592,Utilities - Independent Power Producers,Semiconductor Equipment & Materials,False
ODFL,TXN,0.5327604512011109,Trucking,Semiconductors,False
AMZN,MCHP,0.5324880608260918,Internet Retail,Semiconductors,False
CSCO,NXPI,0.5323065781502363,Communication Equipment,Semiconductors,False
MCHP,TSLA,0.5322721576792747,Semiconductors,Auto Manufacturers,False
AAPL,GEHC,0.5321989944258567,Consumer Electronics,Medical Devices,False
ASML,CDNS,0.532117358979172,Semiconductor Equipment & Materials,Software - Application,False
CDW,GEHC,0.5320416456353612,Information Technology Services,Medical Devices,False
ARM,PANW,0.5316384139769234,Semiconductors,Software - Infrastructure,False
PANW,TEAM,0.5315563289075994,Software - Infrastructure,Software - Application,False
ADI,META,0.5314526611318895,Semiconductors,Internet Content & Information,False
GFS,PYPL,0.5313043444126662,Semiconductors,Credit Services,False
ADP,MAR,0.5311748122343045,Software - Application,Lodging,False
AAPL,CSCO,0.530679110056846,Consumer Electronics,Communication Equipment,False
CDW,ON,0.5304128554568458,Information Technology Services,Semiconductors,False
DDOG,PANW,0.5299533431218155,Software - Application,Software - Infrastructure,False
CDW,MU,0.5291684668336221,Information Technology Services,Semiconductors,False
ARM,CDW,0.5290549614461928,Semiconductors,Information Technology Services,False
ABNB,TEAM,0.5287591859399486,Travel Services,Software - Application,False
ABNB,PYPL,0.528477790688274,Travel Services,Credit Services,False
GEHC,KLAC,0.5277788864807501,Medical Devices,Semiconductor Equipment & Materials,False
CEG,LRCX,0.527525448607155,Utilities - Independent Power Producers,Semiconductor Equipment & Materials,False
NXPI,TSLA,0.5274010449364135,Semiconductors,Auto Manufacturers,False
CDNS,MU,0.5272558705787677,Software - Application,Semiconductors,False
CRWD,TEAM,0.527033575256116,Software - Infrastructure,Software - Application,False
AMZN,CRWD,0.5257627430768957,Internet Retail,Software - Infrastructure,False
AAPL,TSLA,0.5253356839252052,Consumer Electronics,Auto Manufacturers,False
ARM,CSCO,0.5249836350032017,Semiconductors,Communication Equipment,False
ADBE,PYPL,0.5245813329536646,Software - Application,Credit Services,False
ADP,HON,0.524565646198725,Software - Application,Conglomerates,False
LIN,MAR,0.5244814835878492,Specialty Chemicals,Lodging,False
ARM,CRWD,0.5235635489845407,Semiconductors,Software - Infrastructure,False
ABNB,AMZN,0.5235275815291319,Travel Services,Internet Retail,False
AVGO,CDNS,0.5234631202149659,Semiconductors,Software - Application,False
AAPL,TXN,0.5234527103407437,Consumer Electronics,Semiconductors,False
CTSH,MCHP,0.5230868520582487,Information Technology Services,Semiconductors,False
AMAT,AMZN,0.5230441194532508,Semiconductor Equipment & Materials,Internet Retail,False
META,TSLA,0.5229406672337548,Internet Content & Information,Auto Manufacturers,False
AVGO,CRWD,0.5227433486051283,Semiconductors,Software - Infrastructure,False
CSX,PCAR,0.5222884985493774,Railroads,Farm & Heavy Construction Machinery,False
AMAT,CDNS,0.5222769391715087,Semiconductor Equipment & Materials,Software - Application,False
KLAC,META,0.5221810463215593,Semiconductor Equipment & Materials,Internet Content & Information,False
ISRG,KLAC,0.5216794599191833,Medical Instruments & Supplies,Semiconductor Equipment & Materials,False
CTSH,GFS,0.5214312288094795,Information Technology Services,Semiconductors,False
AMZN,PYPL,0.5213081567856749,Internet Retail,Credit Services,False
GEHC,TXN,0.5212574205420458,Medical Devices,Semiconductors,False
DDOG,ZS,0.5210835558686853,Software - Application,Software - Infrastructure,False
CDW,MAR,0.5210178356654985,Information Technology Services,Lodging,False
PANW,WDAY,0.5204446474031883,Software - Infrastructure,Software - Application,False
CSX,MAR,0.5198059823226567,Railroads,Lodging,False
ADSK,CTSH,0.5197022704835185,Software - Application,Information Technology Services,False
ISRG,MAR,0.5195417636514952,Medical Instruments & Supplies,Lodging,False
CSCO,MRVL,0.5185875258096223,Communication Equipment,Semiconductors,False
MAR,ROST,0.518153848225032,Lodging,Apparel Retail,False
AMD,MSFT,0.5178788927769766,Semiconductors,Software - Infrastructure,False
CSCO,MCHP,0.5177386907063718,Communication Equipment,Semiconductors,False
FANG,MCHP,0.5173033261231962,Oil & Gas E&P,Semiconductors,False
ON,PCAR,0.5172622995620989,Semiconductors,Farm & Heavy Construction Machinery,False
BIIB,REGN,0.5169246196503116,Drug Manufacturers - General,Biotechnology,False
AMD,PLTR,0.5169120513470469,Semiconductors,Software - Infrastructure,False
ADP,FAST,0.5168466957969361,Software - Application,Industrial Distribution,False
PCAR,QCOM,0.5168158718134914,Farm & Heavy Construction Machinery,Semiconductors,False
CDW,TEAM,0.5167713455863653,Information Technology Services,Software - Application,False
ON,TSLA,0.5161997232156286,Semiconductors,Auto Manufacturers,False
APP,PLTR,0.5161160316224943,Advertising Agencies,Software - Infrastructure,False
META,NXPI,0.5158611459836852,Internet Content & Information,Semiconductors,False
ODFL,ON,0.5158044427844417,Trucking,Semiconductors,False
AAPL,SBUX,0.5156233054960034,Consumer Electronics,Restaurants,False
ASML,CDW,0.5155665601191857,Semiconductor Equipment & Materials,Information Technology Services,False
MCHP,PYPL,0.5152446540626724,Semiconductors,Credit Services,False
AMZN,ZS,0.5151958634018194,Internet Retail,Software - Infrastructure,False
AMZN,CDNS,0.5151951445975115,Internet Retail,Software - Application,False
PYPL,QCOM,0.5145624835770117,Credit Services,Semiconductors,False
ARM,GOOGL,0.5145072576787123,Semiconductors,Internet Content & Information,False
GFS,MAR,0.5143522120873689,Semiconductors,Lodging,False
AMD,AMZN,0.5139157317924364,Semiconductors,Internet Retail,False
AMZN,ASML,0.5129676666899098,Internet Retail,Semiconductor Equipment & Materials,False
KLAC,PLTR,0.5129300076444373,Semiconductor Equipment & Materials,Software - Infrastructure,False
ASML,CRWD,0.5127182449929981,Semiconductor Equipment & Materials,Software - Infrastructure,False
ADI,ODFL,0.5125948268287691,Semiconductors,Trucking,False
ISRG,TSLA,0.5121439740100396,Medical Instruments & Supplies,Auto Manufacturers,False
CTSH,QCOM,0.5120780793137343,Information Technology Services,Semiconductors,False
AAPL,ABNB,0.5118768720870203,Consumer Electronics,Travel Services,False
CDW,PYPL,0.511609837314219,Information Technology Services,Credit Services,False
CRWD,ISRG,0.5114548117789941,Software - Infrastructure,Medical Instruments & Supplies,False
GEHC,HON,0.511454181350324,Medical Devices,Conglomerates,False
AMD,TSLA,0.5105020249460929,Semiconductors,Auto Manufacturers,False
LRCX,MAR,0.5104684637362714,Semiconductor Equipment & Materials,Lodging,False
ASML,CSCO,0.5103518362249015,Semiconductor Equipment & Materials,Communication Equipment,False
MRVL,TSLA,0.5101157176055464,Semiconductors,Auto Manufacturers,False
CDNS,CSCO,0.5096890821863104,Software - Application,Communication Equipment,False
ADI,ADSK,0.5094366897785415,Semiconductors,Software - Application,False
CRWD,META,0.5089164076667473,Software - Infrastructure,Internet Content & Information,False
CDW,CSCO,0.5088405298511939,Information Technology Services,Communication Equipment,False
ADSK,MAR,0.5085036361076712,Software - Application,Lodging,False
ODFL,QCOM,0.5083590743726004,Trucking,Semiconductors,False
BKR,QCOM,0.508266470633024,Oil & Gas Equipment & Services,Semiconductors,False
HON,PAYX,0.5081725058384141,Conglomerates,Software - Application,False
ABNB,TXN,0.5075136152213688,Travel Services,Semiconductors,False
ADSK,BKNG,0.5073667587034284,Software - Application,Travel Services,False
ABNB,ADSK,0.5072894669241353,Travel Services,Software - Application,False
AMZN,CDW,0.5070281370404073,Internet Retail,Information Technology Services,False
ADBE,BKNG,0.5068654182718116,Software - Application,Travel Services,False
ADI,SBUX,0.5063504834651317,Semiconductors,Restaurants,False
ADSK,CDW,0.506131053596625,Software - Application,Information Technology Services,False
CRWD,MRVL,0.506065961345541,Software - Infrastructure,Semiconductors,False
APP,NVDA,0.5059446860585396,Advertising Agencies,Semiconductors,False
ASML,GOOGL,0.5057988174151795,Semiconductor Equipment & Materials,Internet Content & Information,False
LRCX,META,0.5056895853711277,Semiconductor Equipment & Materials,Internet Content & Information,False
AVGO,GOOGL,0.5055158590147663,Semiconductors,Internet Content & Information,False
CDW,ODFL,0.5053924955324488,Information Technology Services,Trucking,False
MAR,QCOM,0.5053877934973912,Lodging,Semiconductors,False
AAPL,LRCX,0.5053252987700475,Consumer Electronics,Semiconductor Equipment & Materials,False
AMD,CSCO,0.5051572437906731,Semiconductors,Communication Equipment,False
ADSK,PYPL,0.5050715792885959,Software - Application,Credit Services,False
ADSK,NXPI,0.5049034715021761,Software - Application,Semiconductors,False
CDW,HON,0.5039694035636122,Information Technology Services,Conglomerates,False
AVGO,META,0.5038977043869455,Semiconductors,Internet Content & Information,False
PCAR,SBUX,0.5037369612460033,Farm & Heavy Construction Machinery,Restaurants,False
TEAM,ZS,0.5033009243413524,Software - Application,Software - Infrastructure,False
ARM,MSFT,0.5031911314646027,Semiconductors,Software - Infrastructure,False
ISRG,MCHP,0.5030166747139071,Medical Instruments & Supplies,Semiconductors,False
META,MRVL,0.5025091153610346,Internet Content & Information,Semiconductors,False
ISRG,META,0.5021585228029889,Medical Instruments & Supplies,Internet Content & Information,False
ADSK,ZS,0.5020854670976381,Software - Application,Software - Infrastructure,False
CTAS,FAST,0.5018807680682402,Specialty Business Services,Industrial Distribution,False
AMZN,ON,0.5010799973623828,Internet Retail,Semiconductors,False
ASML,CEG,0.5010735037297462,Semiconductor Equipment & Materials,Utilities - Independent Power Producers,False
AAPL,PYPL,0.5006089830703621,Consumer Electronics,Credit Services,False
CRWD,TSLA,0.500573213509989,Software - Infrastructure,Auto Manufacturers,False
PANW,QCOM,0.5001404134441485,Software - Infrastructure,Semiconductors,False
LIN,VRSK,0.5001058765902604,Specialty Chemicals,Consulting Services,False
AAPL,GOOGL,0.4998161355454761,Consumer Electronics,Internet Content & Information,False
AVGO,CSCO,0.4997498686756036,Semiconductors,Communication Equipment,False
ADBE,MAR,0.4983589560871417,Software - Application,Lodging,False
CDNS,MSFT,0.4979183933289825,Software - Application,Software - Infrastructure,False
AMAT,CRWD,0.49746689402246275,Semiconductor Equipment & Materials,Software - Infrastructure,False
MCHP,SBUX,0.49696938338749425,Semiconductors,Restaurants,False
AAPL,CTSH,0.4967572453853245,Consumer Electronics,Information Technology Services,False
AMZN,PLTR,0.4965770948359677,Internet Retail,Software - Infrastructure,False
MAR,ON,0.49631254450844825,Lodging,Semiconductors,False
CSCO,CTAS,0.4962571638096988,Communication Equipment,Specialty Business Services,False
ISRG,ZS,0.4962303004690093,Medical Instruments & Supplies,Software - Infrastructure,False
CRWD,DASH,0.49615605506511523,Software - Infrastructure,Internet Retail,False
ADP,ORLY,0.495663503112871,Software - Application,Auto Parts,False
APP,META,0.4955000344295928,Advertising Agencies,Internet Content & Information,False
FANG,NXPI,0.49534273686722746,Oil & Gas E&P,Semiconductors,False
ARM,CEG,0.4952797520569223,Semiconductors,Utilities - Independent Power Producers,False
ABNB,ISRG,0.4951719772952125,Travel Services,Medical Instruments & Supplies,False
NXPI,SBUX,0.49500797085796594,Semiconductors,Restaurants,False
GEHC,ON,0.49487713525919524,Medical Devices,Semiconductors,False
FTNT,META,0.49482035742212677,Software - Infrastructure,Internet Content & Information,False
MAR,PAYX,0.4947355148638532,Lodging,Software - Application,False
ABNB,CSX,0.49468855519786653,Travel Services,Railroads,False
CTAS,GEHC,0.49466517566959184,Specialty Business Services,Medical Devices,False
AVGO,PLTR,0.49448926424987966,Semiconductors,Software - Infrastructure,False
BKNG,PYPL,0.49431271208976446,Travel Services,Credit Services,False
CTSH,LIN,0.4941151245125935,Information Technology Services,Specialty Chemicals,False
AMAT,TSLA,0.49332975405403234,Semiconductor Equipment & Materials,Auto Manufacturers,False
CDW,FANG,0.49330571262048134,Information Technology Services,Oil & Gas E&P,False
META,PYPL,0.49313278489386186,Internet Content & Information,Credit Services,False
ASML,MSTR,0.49301795513292657,Semiconductor Equipment & Materials,Software - Application,False
AAPL,META,0.49282363628130327,Consumer Electronics,Internet Content & Information,False
AMZN,AVGO,0.49247084193540147,Internet Retail,Semiconductors,False
GEHC,LIN,0.4924059008934628,Medical Devices,Specialty Chemicals,False
AMAT,GOOGL,0.4919474936220765,Semiconductor Equipment & Materials,Internet Content & Information,False
